0	20
0	5
0	45
0	26
0	35
1	126
1	130
1	80
1	70
1	74
1	60
1	61
1	120
1	112
2	168
2	179
2	155
2	190
2	176
2	187
2	167
2	182
4	265
4	255
4	223
4	285
4	253
4	293
4	191
4	257
4	288
4	198
4	217
5	368
5	331
5	342
5	366
5	275
5	349
5	338
5	59
5	149
7	127
7	389
8	414
8	259
8	408
8	435
8	209
8	449
8	455
8	145
8	14
8	159
8	400
8	263
8	60
9	405
9	478
9	315
9	140
10	493
10	147
11	142
11	509
12	526
12	531
12	463
12	527
13	126
13	567
13	569
13	68
13	61
13	546
14	573
14	92
15	175
15	238
15	323
15	212
15	594
15	632
15	607
15	380
15	340
15	489
15	211
15	224
15	638
16	641
16	656
16	654
17	337
17	300
17	735
17	688
17	745
17	394
17	665
17	746
17	750
17	142
17	739
17	713
17	719
17	252
17	196
17	717
17	144
17	480
18	771
18	788
18	817
18	786
18	834
18	320
18	833
18	323
18	56
18	776
18	610
19	223
19	667
19	862
19	242
19	852
19	143
19	872
19	480
20	499
20	375
20	14
21	546
21	482
22	899
22	136
22	50
22	16
22	906
22	326
23	322
23	92
23	338
24	1020
24	408
24	1024
24	981
24	1019
24	1064
24	227
24	1003
24	7
24	1017
24	591
24	863
24	1107
24	962
24	973
24	176
24	807
24	1022
24	991
24	992
24	1083
24	404
24	1029
24	994
24	1028
24	1076
24	972
24	1035
24	1007
25	1131
25	54
25	276
25	229
25	588
25	1114
26	1143
26	1147
27	850
27	1151
28	77
28	1166
28	145
28	1164
28	456
29	315
29	212
30	1187
30	422
30	1189
30	1200
30	1185
30	1182
31	207
31	521
31	1220
31	1117
31	1228
31	719
31	302
31	635
31	354
32	354
32	1251
32	1248
32	202
32	1020
32	253
32	250
34	1266
34	75
34	1274
34	550
34	1284
34	232
34	1267
34	421
35	717
35	364
35	136
35	1305
35	1417
35	316
35	1352
35	71
35	1400
35	1119
35	1303
35	1359
35	178
35	541
35	601
35	1398
35	813
35	846
35	1441
35	1362
35	1316
35	1402
35	1399
35	1330
35	394
35	1460
35	671
35	1325
35	588
35	1444
35	1449
35	135
35	726
35	1344
35	585
35	1291
36	323
36	136
38	367
38	1595
38	281
38	444
38	747
38	727
38	1437
38	541
38	412
38	348
38	1534
38	1519
38	732
38	1403
38	1405
38	441
38	473
38	726
38	516
38	700
38	736
38	510
38	1132
38	716
38	175
38	524
38	92
38	1399
38	1574
38	1532
38	751
38	1537
38	276
38	379
38	1542
38	511
38	1598
38	1556
38	325
38	1529
38	1538
38	82
39	415
39	1610
40	700
40	368
40	542
41	245
41	222
41	160
41	539
41	209
41	512
42	215
42	1621
43	1176
43	56
45	590
45	127
45	106
45	791
46	141
46	321
46	1643
46	218
47	777
47	509
47	93
47	1650
47	1662
47	788
47	902
47	78
47	560
47	592
47	1649
48	190
48	225
49	280
49	753
49	324
49	357
49	14
49	1416
49	682
49	1601
49	746
49	557
49	209
49	158
50	1691
50	54
51	914
51	58
51	456
51	607
51	251
51	271
51	1768
51	1726
51	1473
51	964
51	344
51	201
51	161
51	1724
51	338
51	197
51	587
51	1752
51	1731
51	1042
51	1703
51	1759
51	1725
51	1629
51	1013
52	394
52	1784
53	80
53	1843
53	53
53	345
53	354
53	665
53	1844
53	1792
53	1791
53	1847
53	1353
53	1826
53	1798
53	1581
54	1449
54	1379
54	1851
54	526
54	1437
54	250
54	1859
54	882
55	1870
55	262
57	1814
57	542
57	539
58	498
58	475
59	224
59	514
60	308
60	305
60	717
61	1565
61	275
61	719
61	566
61	195
61	1023
61	539
61	345
61	1888
62	315
62	648
62	1909
62	1917
62	1731
62	786
62	1696
62	200
62	279
62	1907
63	1296
63	317
63	321
63	394
63	1155
63	84
64	1333
64	1389
64	199
64	1928
67	145
67	302
67	196
67	199
67	55
67	324
68	769
68	1955
69	315
69	1261
69	246
69	769
69	268
69	210
69	229
69	77
70	1971
70	331
70	965
70	242
70	1274
70	356
70	189
70	420
70	157
70	1210
70	1998
70	1978
70	1984
70	2022
