0	2
0	1
0	0
1	3740
1	4007
1	10402
1	9499
1	10401
1	10383
1	10400
1	10387
1	10390
1	10415
1	10395
1	10414
1	3910
1	39
1	10407
1	3889
1	1921
1	2916
1	3859
1	10396
1	10410
1	10386
1	3817
1	1
1	10393
1	3316
1	4017
1	4128
1	2964
1	4058
1	2795
1	828
1	385
1	10413
1	1220
1	6190
1	10394
1	3998
1	10411
1	3820
1	10405
1	10398
1	10399
1	10406
1	44
1	10391
1	3305
1	10403
1	2
1	10384
1	4021
1	3866
1	3852
1	10392
1	3507
1	10409
2	322
2	1098
2	12319
2	11647
2	12332
2	12325
2	4925
2	83
2	12327
2	12342
2	12333
2	12328
2	12338
2	11412
2	12344
2	12341
2	4444
2	12329
2	4901
2	12316
2	12334
2	5166
2	12307
2	2
2	12336
2	10989
2	1269
2	8921
2	12302
2	809
2	12305
2	12312
2	12317
2	12324
2	12323
2	11700
2	1
2	12320
2	2081
2	12343
2	12309
2	12311
2	12306
2	12314
2	12337
2	12313
2	11490
2	12310
2	12326
2	12330
2	12339
2	5297
2	1404
3	1152
3	1180
3	1163
3	1177
3	344
3	1199
3	1173
3	1205
3	1135
3	1144
3	1193
3	1167
3	1172
3	1161
3	1137
3	1171
3	1195
3	1158
3	1134
3	1201
3	1170
3	1143
3	1204
3	80
3	1140
3	1159
3	1150
3	1138
3	2
3	1157
3	81
3	1174
3	1166
3	1145
3	1184
3	1176
3	835
3	759
3	1181
3	1155
3	1178
3	1156
3	1168
3	1160
3	1006
3	1187
3	1208
3	1060
3	1169
3	1179
3	1182
3	1200
3	1209
3	1147
3	1191
3	1185
3	251
3	1141
3	1206
3	8
3	1175
3	1188
3	1146
3	746
3	1153
3	1139
3	986
3	1142
3	1202
3	1183
3	1148
3	1136
3	1198
3	1165
4	5223
4	2
4	8890
4	8884
4	8888
4	8891
4	8892
4	108
4	8893
4	8881
4	8894
4	8889
4	8883
4	8885
4	5164
5	4787
5	18270
5	18198
5	18232
5	17865
5	17985
5	18223
5	18228
5	740
5	17878
5	18161
5	18210
5	18158
5	18312
5	18220
5	657
5	18207
5	2194
5	470
5	2311
5	18123
5	18192
5	18213
5	18298
5	18186
5	1700
5	18227
5	18241
5	18293
5	18332
5	789
5	12526
5	18234
5	527
5	18195
5	18205
5	18224
5	18318
5	2434
5	18185
5	795
5	18201
5	18327
5	17874
5	18165
5	18240
5	18325
5	18137
5	2203
5	633
5	779
5	18130
5	18259
5	5117
5	18301
5	18237
5	18245
5	2307
5	18174
5	18249
5	18150
5	17622
5	18239
5	18204
5	2300
5	18255
5	18322
5	654
5	770
5	18254
5	18176
5	2201
5	18190
5	652
5	18310
5	2306
5	17924
5	18230
5	8157
5	18141
5	11766
5	18168
5	18188
5	17909
5	2475
5	18256
5	18269
5	2186
5	18191
5	18145
5	18171
5	2138
5	17661
5	18281
5	18334
5	18305
5	18133
5	18200
5	18211
5	18175
5	525
5	18164
5	17863
5	751
5	772
5	814
5	2299
5	1661
5	463
5	653
5	18156
5	18226
5	18214
5	18283
5	462
5	714
5	18129
5	18202
5	627
5	18125
5	18147
5	17869
5	658
5	629
5	18238
5	18126
5	18166
5	741
5	50
5	2167
5	18236
5	18290
5	2326
5	18262
5	535
5	18329
5	18153
5	18180
5	1702
5	17867
5	17864
5	18276
5	805
5	18243
5	18173
5	673
5	603
5	668
5	17786
5	7259
5	2312
5	636
5	18217
5	4922
5	18244
5	18314
5	1673
5	646
5	18235
5	7281
5	18149
5	18139
5	18311
5	18170
5	18233
5	18292
5	18144
5	1715
5	2200
5	1689
5	17853
5	18216
5	512
5	18169
5	18225
5	18268
5	18157
5	18229
5	18152
5	18286
5	18183
5	18132
5	18273
5	813
5	18128
5	17862
5	786
5	18178
5	18304
5	18231
5	18333
5	18154
5	18271
5	782
5	712
5	18331
5	18136
5	717
5	18294
5	1697
5	7282
5	8115
5	18055
5	18162
5	18250
5	18212
5	18196
5	529
5	18321
5	637
5	18319
5	2187
5	18275
5	4927
5	18253
5	18251
5	2313
5	773
5	530
5	18282
