1	10385
1	317
1	10388
1	10408
1	10389
1	4056
1	10404
2	12322
2	129
2	12335
2	12308
2	12318
2	1270
2	12315
3	1189
3	1019
3	1133
3	358
3	529
3	1196
3	1194
3	1162
3	1005
4	8887
4	8882
5	1952
5	18267
5	18300
5	1675
5	18146
5	17648
5	18326
5	18336
5	4923
5	595
5	484
5	18160
5	18264
5	774
5	688
5	10965
5	2207
5	18177
5	1513
5	18261
5	787
5	18295
5	18167
5	17866
5	573
5	18206
5	18222
5	435
5	18330
5	18307
5	18306
5	1687
5	644
5	679
5	18172
5	18138
5	18309
5	18219
6	2
6	19428
6	1295
6	19320
6	19342
6	19391
6	19378
6	19358
6	19443
6	19507
6	19492
6	11864
6	19464
6	19417
6	19469
6	6184
6	11094
6	19041
6	19349
6	12440
6	19356
6	19440
6	16150
6	19448
6	19309
6	16162
6	14513
6	19368
6	19491
6	486
6	19416
6	19316
6	19408
6	4323
7	4724
7	20629
7	18133
7	1124
7	15665
8	20643
8	20642
10	21587
10	270
10	23528
10	8173
10	14508
10	256
10	1011
10	23519
10	23538
10	23490
10	1226
10	23507
12	714
12	745
12	698
12	557
12	443
12	739
12	755
12	798
12	797
12	749
13	1471
13	357
13	1468
13	1457
13	1450
13	1469
13	1233
14	1251
14	4271
14	382
14	4746
14	55
15	438
15	4934
17	4236
17	271
17	8168
17	1007
17	832
17	17483
17	17471
18	2466
18	421
18	714
18	2133
18	17284
18	326
18	438
18	17631
18	1139
18	605
18	17626
18	720
18	4386
18	10392
18	17657
18	17642
18	17650
18	11157
18	17676
19	18045
19	18486
19	1300
19	18490
19	358
19	5
20	2104
20	19759
20	19659
20	19783
20	19808
20	19739
20	19792
20	15831
20	19786
20	19814
20	5
20	4925
20	19654
20	19809
20	19731
20	7312
20	4533
20	96
20	4640
20	2337
20	4355
20	11351
20	19767
20	19758
20	19741
20	4612
20	19708
20	11016
20	19665
20	19791
20	83
20	19788
20	19707
20	12329
21	19819
21	17475
22	1226
22	23654
22	23655
22	21583
22	8029
22	7782
22	23640
22	23718
22	21836
22	21877
22	23624
22	23664
22	23666
22	23732
22	21318
22	23724
22	23740
22	11984
22	23653
22	22288
22	15392
23	5469
23	4270
25	17597
25	2392
25	17608
25	17609
25	17602
26	5964
26	1525
27	375
27	6847
28	1220
28	6890
30	746
30	2337
31	11040
31	50
31	8897
31	1324
31	1846
32	694
32	812
33	11239
33	759
33	4924
33	360
33	420
33	382
33	11242
33	8
33	1570
33	1002
35	11865
35	8842
35	2059
35	11857
36	13025
36	12995
36	13037
36	12994
36	13057
36	11369
36	12967
36	13023
36	13033
36	13070
36	13096
36	11386
36	13092
36	11433
36	8917
36	11356
36	13002
36	13050
36	13065
36	11131
36	5970
36	828
37	15598
37	819
37	15654
37	15674
37	15603
37	2229
37	15614
37	15606
37	83
37	15665
37	435
37	5362
37	15636
37	15618
37	15643
37	12327
37	15607
37	382
37	182
38	15998
38	4940
38	11486
38	16036
38	16032
38	15994
38	325
38	134
38	15989
38	15996
38	1137
39	705
39	637
39	17816
39	737
39	525
39	271
39	18714
39	18673
39	18766
39	646
39	18738
39	18828
39	13322
39	835
39	18122
39	814
39	18774
39	1680
39	18780
39	18781
39	15554
39	17806
39	18271
39	1546
39	18810
39	17791
39	17698
39	2319
39	18674
39	18068
39	366
39	18854
39	988
39	18799
39	941
39	2157
39	18724
39	12526
39	18752
39	18805
39	552
39	18823
39	18839
39	50
39	18709
39	590
39	18777
39	18750
39	18710
39	18715
39	1723
39	591
39	541
39	18662
39	18676
41	20727
41	20731
41	20749
41	263
41	96
41	1228
41	12430
41	20744
41	20717
41	1854
41	271
41	5116
41	20752
41	20712
41	20714
41	270
42	5304
42	12536
42	20678
42	20911
42	20937
42	5914
42	11864
42	16164
42	20915
42	20950
42	20921
42	5353
42	20949
42	1324
44	5324
44	5322
44	5337
44	358
45	6182
45	6190
45	6156
